"ID objave","ID strani","Ime strani",Naziv,Opis,"Trajanje (s)","Čas objave","Vrsta opisa","Trajna povezava","Je navzkrižna objava","Je delitev","Vrsta objave",Jeziki,"Oznake po meri","Stanje financirane vsebine","Komentar glede podatkov",Datum,"Odzivi, komentarji in delitve","Negative feedback from users","Edinstvene negativne povratne informacije uporabnikov","Negativne povratne informacije uporabnikov: Skrij vse","Edinstvene negativne povratne informacije uporabnikov: Skrij vse","Ocenjeni zaslužki (USD)","Prikazi oglasov","Dodaj CPM (USD)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 35-44)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 55-64)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 45-54)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 35-44)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 25-34)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 18-24)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 45-54)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 25-34)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 55-64)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 18-24)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 65+)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 65+)","Ogledi 3-sekundnih videov po državah (Slovenia (SI))","Ogledi 3-sekundnih videov po državah (United States (US))","Ogledi 3-sekundnih videov po državah (Bosnia and Herzegovina (BA))"
872984635511430,100083997030575,"Coding Giants Slovenija","🚀 Postanite arhitekti digitalnega sveta z udeležbo na Code with Giants brezplačnih delavnicah!

Se tudi pri vas začne z “samo še 5 minut igranja” … bi želeli otrokovo zanimanje za tehnologijo preusmerit v koristno aktivnost, ki mu bo omogočila potešit radovednost za nove tehnologije, hkrati pa  bo ustvari nekaj novega?
Odgovor je preprost: programiranje. 💻✨

V šoli novih tehnologij Coding Giants Slovenija prav zato  organiziramo brezplačne online delavnice programiranja, kjer otroci ne “tipkajo ukazov kar tako, ... na pamet”, ampak se učijo:
✅ kako razmišljati logično
✅ kako reševati probleme
✅ kako ideje spremeniti v konkreten digitalni izdelek 🎮📱

Zakaj na Code with Giants delavnico?
🟢 Brez pritiska: otrok preizkusi programiranje brez obveznosti.
🟢 Od igranja k ustvarjanju: današnje nove tehnologije ob tem, da poenostavljajo delo in vsakdanja opravila, omogočajo samostojno ustvarjanje in uresničevanje lastnih idej.
🟢 Mentorji, ki govorijo jezik otrok in mladih: prijazno, razumljivo, brez “strašenja z matematiko” — programiranje je lahko zabavno. 😄

Pomembne informacije:
📅 Kdaj? februar - marec 2026
📍 Kje? Popolnoma ONLINE (iz udobja doma) in v učilnicah v Mariboru
💰 Cena? Popolnoma BREZPLAČNO

🛑 Pozor: število mest je omejeno, ker želimo vsakemu otroku nameniti dovolj pozornosti. Ne čakajte, da se “serverji zapolnijo”! 😉

👉 Prijava: https://bit.ly/CwGBrezplacno",,0,"02/02/2026 01:05",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02eYjVxSh3sezNy81MmBv1Typ7uiL8iM2JU1zBPoHrECzKLcmT78vFYPjcqU8qvFN1l,0,0,Fotografije,,,,,"Življenjska doba",3,0,0,,,,,,,,,,,,,,,,,,,,
872982102178350,100083997030575,"Coding Giants Slovenija","🐍 Kaj pomeni tipizacija v Pythonu in zakaj je tako pomembna?
Otroci se na naših tečajih naučijo, kako Python uporablja različne podatkovne tipe: številke, besedila, sezname, logične vrednosti in še več. 💡

Razumejo, zakaj mora koda upoštevati pravilne tipe, kako se izognejo napakam in zakaj je to ključno za zanesljivo programiranje.
Tako razvijajo ne le tehnične veščine, ampak tudi razumevanje, kako “razmišlja” računalnik. 🚀

👉 Na brezplačni poskusni uri razložimo vse korak za korakom.
Coding Giants – učenje programiranja z zabavo in prihodnostjo.",,0,"02/02/2026 01:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0wrbNjMUV3Fjc4JiZzkZonWVnKnXinFzFDjpN5JvZPA37V94BLPm2T1JsBdeidPApl,0,0,Fotografije,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
872966402179920,100083997030575,"Coding Giants Slovenija","Oseba Coding Giants Slovenija je posodobila naslovno fotografijo.",,0,"02/02/2026 00:27",N/A,https://www.facebook.com/photo.php?fbid=872966402179920&set=a.188007570675810&type=3,0,0,Fotografije,,,,,"Življenjska doba",0,0,0,,,,,,,,,,,,,,,,,,,,
869802669162960,100083997030575,"Coding Giants Slovenija","💡 Kako Python shranjuje podatke in zakaj je to pomembno?
V Pythonu so informacije shranjene v spremenljivkah – lahko so številke, besedila, seznami ali celo objekti.
Pri Coding Giants se otroci učijo, kako delujejo različni podatkovni tipi in zakaj mora računalnik natančno vedeti, s katero vrsto podatkov dela. 🧠🐍

Tako hitro razumejo, zakaj je 5 nekaj povsem drugega kot ""5"", ter kako se izognejo napakam, še preden sploh začnejo programirati.

👉 Te osnove so ključne za razvoj pravih programerskih veščin.
Na naši brezplačni poskusni uri jih razložimo postopoma in na otrokom prijazen način. 🚀

Coding Giants – učenje programiranja z zabavo in pogledom v prihodnost. #OtrociInTehnologija #CodingGiants #programiranje #učenjekode #TechFuture #PokliciPrihodnosti",,0,"01/29/2026 01:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02oqU1tyABgWkdmi3WPetCixzAYcXHv6xsqPeNZxGwEYjhrLR9Sx8TQ9KMFWH548cel,0,0,Fotografije,,,,,"Življenjska doba",3,0,0,,,,,,,,,,,,,,,,,,,,
869284825881411,100083997030575,"Coding Giants Slovenija","🚀Zakaj za udeležence naših tečajev Python predvsem ni kača? Oziroma ... od blokcev do vrstic prave delujoče 🐍 programske kode :-)   

Ste se kdaj vprašali, kaj sledi, ko mladi programerji ""prerastejo"" Scratch, App Inventor in Minecraft? Pri nas je odgovor **Python.** Python ni le prvi ""pravi"" programski jezik, ki ga naši tečajniki spoznajo – predstavlja preprost med programiranjem kot igro in resnim razvojem. Je dovolj enostaven za začetek, a hkrati dovolj močan, da poganja Google, Netflix in najsodobnejšo umetno inteligenco.

### 📈 Premišljena pot od igre do poklica

Učenje pri nas ni skok v globoko vodo, ampak učinkovito stopnjevanje:

✅ **Temelji v vizualnih okoljih:** Najprej osvojimo logiko, zanke in spremenljivke v Scratchu in Minecraftu.
✅**Prvi koraki v Minecraft EE (10–12 let):** Python začnemo spoznavati v okolju, ki ga otroci obožujejo. Namesto z miško, svet Minecrafta gradijo s kodo in takoj vidijo učinek svojega dela.
✅ **Profesionalni pristop (13–18 let):** Starejši udeleženci odložijo igralne elemente in odprejo **Visual Studio Code** ali **PyCharm**. Spoznavajo zahtevnejše algoritme, delo s podatki in strukturiranje kode, kot to počnejo pravi programerji.
✅ **Uresničitev idej s PyGame:** Ko osvojijo osnove objektnega programiranja, nastopi ""wow"" učinek. S knjižnico **PyGame** svoje znanje spremenijo v grafično privlačne 2D igre in animacije. 🎮

### ✨ Zakaj je Python najboljša izbira?

✅ **Berljivost:** Koda je podobna navadnemu zapisu, zato se otroci fokusirajo na razmišljanje, ne na ""borbo s sintakso"".
✅ **Vsestranskost:** Od razvoja iger in spletnih aplikacij do robotike in umetne inteligence.
✅ **Motivacija:** Hitri rezultati dvignejo samozavest, znanje pa je realno uporabno – od šolskih ocen do bodočega poklica.

### 🎁 Vabljeni na brezplačne delavnice!

Želite, da vaš otrok namesto igranja iger začne te igre ustvarjati? Preizkusite naš način dela na brezplačnih delavnicah, kjer so ravno delavnice **Pythona v Minecraftu** (za otroke 11+) in  delavnica programiranja v Pythonu za udeležence 13+ med najbolj priljubljenimi!

📍 Lokacija: ONLINE ali v učilnici v Mariboru
🔗 https://www.codinggiants.si/index.php/code-with-giants",,0,"01/28/2026 09:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02Y9XaNLhzWQ9s5MUt8JpH1Trux5k2MiuYexHAE1XL8Ce55TXYn8qMsTSvNLfS7navl,0,0,Fotografije,,,,,"Življenjska doba",9,1,1,1,1,,,,,,,,,,,,,,,,,,
863976333078927,100083997030575,"Coding Giants Slovenija","Digitalna kompetenca pomeni veliko več kot samo uporabo aplikacij.
Gre za logično razmišljanje, medijsko pismenost in prvo razumevanje tehnologije.
Pri Coding Giants se otroci poleg programiranja učijo tudi varne in premišljene uporabe digitalnih medijev. 🚀

Zato ponujamo brezplačno poskusno uro, kjer lahko vaš otrok spozna osnove digitalne pismenosti in programiranja. 💻🧠
Drsanje, tipkanje, pomikanje – toda ali otroci res razumejo, kaj se skriva v ozadju?

Coding Giants – učenje programiranja z zabavo in pogledom v prihodnost.
 #CodingGiants #OtrociInTehnologija #DigitalnaVzgoja #programiranje",,0,"01/22/2026 01:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0213vVMHG2UzXGUNxZwjhTyokKQXPvoJ48m6kickW9sfXjUmM4pu8n1FDmPs6hup7ml,0,0,Fotografije,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
861554039987823,100083997030575,"Coding Giants Slovenija","💡🤝 Programiranje in natančnost gresta z roko v roki.
Natančno in premišljeno delo je danes ključnega pomena, saj otrokom pomaga razvijati organiziranost, zanesljivost in sposobnost reševanja problemov v vsakdanjem življenju.

Zato je še posebej pomembno, da se teh veščin začnejo učiti že v zgodnjem otroštvu.
Pri Coding Giants otroke strokovno vodimo in podpiramo na tej poti. Skozi igro in praktične primere jih postopno uvajamo v strukturirano razmišljanje ter jasno in učinkovito komunikacijo.

🎓 Programiranje ni le učenje tehnologije – je naložba v otrokovo prihodnost.

Šola novih tehnologij Coding Giants Slovenija - učenje programiranja z veseljem in vizijo prihodnosti.

#šola #učenje #programiranje #otrok #otroci #mladina #ustvarjalnost #maribor #slovenija #slovenia #ditalnatransformacija #sola #zabava #digital #school #digitalschool #codinggiants  @followers @topfans",,0,"01/19/2026 01:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02uh1134dVyvaKY7aGAjsUjQ1mvzcC789LReMcoLc7UyxiXhw4GbsFp9e8csjkyQRsl,0,0,Fotografije,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
854336174042943,100083997030575,"Coding Giants Slovenija","🤖✨ Umetna inteligenca ni več prihodnost. Je sedanjost – in mladi jo že aktivno spoznavajo.

V vse tečaje, ki jih izvajamo, sistematično vključujemo tudi vsebine s področja umetne inteligence. V teh dneh smo se v okviru tečaja Orodja umetne inteligence v praksi z udeleženci, starimi od 13 do 17 let, poglabljali v računalniški vid 👁️💻 – eno ključnih tehnologij sodobne AI.

🔍 Kako računalnik »vidi« sliko?
🧠 Kako prepozna obraz, predmet ali vzorec?
🌍 Kje se te tehnologije že uporabljajo v vsakdanjem življenju – in kje bodo odločilne v prihodnosti?

Ne govorimo le o teoriji. Mladi razumejo koncepte, postavljajo vprašanja 🙋‍♀️🙋‍♂️ in jih povezujejo z realnimi primeri uporabe. To je temelj digitalne pismenosti prihodnosti: razumevanje tehnologije, ne zgolj njena uporaba.

#DIGILand #UmetnaInteligenca #RačunalniškiVid #DigitalneKompetence #MladiInTehnologija #AIvPraksi #CodingGiantsSlovenija",,0,"01/09/2026 04:04",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0Efd5KEHco9f471EoT6vaEbvvkubrYXA9jLs8fqA4oRsA5GXJA74NhpqLtrjHuxHVl,0,0,Fotografije,,,,,"Življenjska doba",13,0,0,,,,,,,,,,,,,,,,,,,,
849695004507060,100083997030575,"Coding Giants Slovenija","Ko otroci in mladi dobijo priložnost, da tehnologijo ne le uporabljajo, temveč jo razumejo in soustvarjajo, se začnejo graditi resnične zgodbe prihodnosti 🚀💡

V letu 2025 smo v DT.LAB-u in šoli programiranja Coding Giants Slovenija v okviru projekta DIGI LAND / MLADI 2025–26 otrokom in mladim omogočali dostop do znanj, ki jim dajejo samozavest, radovednost in pogum za digitalni svet 💻🧠✨

Vsak otrok ima potencial. Naša naloga je, da mu odpremo vrata 🚪🌱

Hvaležni smo, da smo lahko del širših prizadevanj Ministrstva za digitalno preobrazbo, ki vlagajo v znanje – za danes in za prihodnost 🇸🇮🔗📘",,0,"01/02/2026 23:35",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02NHbScyAGdqnsMMjc4fxP9zyEBGRHJF99gWCjM2t81Txe5xfTYjVNwyhCB9CwWXRsl,0,1,Fotografije,,,,,"Življenjska doba",2,0,0,,,,,,,,,,,,,,,,,,,,
849065331236694,100083997030575,"Coding Giants Slovenija","📱⏳ Kako v letu 2026 poskrbeti uravnoteženo uporabo sodobnih tehnologij?

V letu 2026 so pametne naprave še bolj del vsakdana, zato je pomembno, da otrokom pomagamo vzpostaviti ravnovesje med digitalnim in resničnim svetom.
S pravimi orodji lahko starši lažje spremljate uporabo naprav, postavite jasne meje in spodbujate odgovorno rabo tehnologije.

Digitalna vzgoja se začne doma – z jasnimi pravili, odprtim pogovorom in podporo. 💜
Tudi v letu 2026 je tehnologija lahko odličen pomočnik, če jo uporabljamo premišljeno.

#DigitalnaVzgoja #2026 #StarševskiNadzor #Zasloni #OtrociInTehnologija #CodingGiants",,0,"01/02/2026 02:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0LQbz3vqMZ6tiELDrGsqoGWfdfNCS41e7xysGupiNMixC72Mgv7fe7m6penuC3xvBl,0,0,Fotografije,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
848262127983681,100083997030575,"Coding Giants Slovenija","🎉💻 2026 – leto odkrivanja in razvijanja digitalnih veščin!

Novo leto prinaša nove priložnosti za učenje, rast in ustvarjanje.
Naj bo 2026 leto, ko digitalne veščine postanejo orodje za radovednost, samozavest in prihodnost. 🚀🧠

V DT.LAB šoli programiranja za otroke in mladino Coding Giants Slovenija verjamemo, da se učenje tehnologije začne zgodaj – na zabaven, igriv in otrokom prijazen način.

✨ Skupaj stopimo v novo leto, polno znanja, idej in navdiha.

#CodingGiants #2026 #DigitalneVeščine #UčenjeZaPrihodnost #NovoLeto",,0,"12/31/2025 23:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0tq6LZfcf9p93UjfStbDA2B5KLY5S1jcaGDnDmbPMCPfJexmZNnyKVeLhb2KZbL6cl,0,0,Fotografije,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
847543008055593,100083997030575,"Coding Giants Slovenija","🌟 Hvala vsem udeležencem tečajev in njihovim staršem, za krasno leto, ki nam bo še dolgo motivacijsko vodilo na poti osvajanja novih ciljev. Gremo naprej – še bolj ambiciozno. 🚀

Ko se ob koncu leta ozremo nazaj, na dogajanja v minulih mesecih, vidimo obraze, projekte, prve vrstice kode, ponosne poglede in veliko majhnih zmag, ki skupaj sestavljajo veliko zgodbo. 💻✨

📊 Brez številk ob koncu leta kljub vsemu ne gre:

👨‍💻 V spomladanskem semestru Šole programiranja Coding Giants je svoje prve in že tudi napredne programerske korake naredilo več kot 100 otrok in mladih.

🧩 Od maja do novembra smo v okviru projektnih tečajev, sofinanciranih s strani Ministrstva za digitalno preobrazbo, v programih posebej prilagojenih zahtevam projekta MLADI 2025–26, usposabljali 280 otrok in mladih.

🎓 V februarju in oktobru 2025 smo izvedli obsežno serijo brezplačnih delavnic programiranja, ki se jih je skupaj udeležilo več kot 1.000 udeležencev – dokaz, da je zanimanje za digitalna znanja resnično in široko.

🏗️ Med jesenskimi in novoletnimi počitnicami smo z delavnicami programiranja gostovali v Tehnoparku Celje, kjer smo tehnologijo približali še širšemu krogu otrok in družin.

🔁 Konec novembra smo pričeli s tretjim ciklom projektnih tečajev, v katerih različne digitalne kompetence ovaja več kot 210 otrok in mladih različnih starosti.

🤖 K rednim programerskim tečajem smo dodali tečaje uporabe orodij umetne inteligence v praksi, ki so v zelo kratkem času postali naši najbolj priljubljeni programi.

👩‍🏫👨‍🏫 Naša ekipa se je okrepila – pridružili so se nam štirje novi predavatelji, strokovni, predani in usmerjeni v delo z mladimi.

🏫 Preselili smo se v novo učilnico, ki omogoča še boljše pogoje za učenje, ustvarjanje in sodelovanje.

💙 Na vse te dosežke smo iskreno ponosni. Ne zato, ker so številke velike, ampak ker vsaka od njih pomeni otroka ali mladega človeka, ki je danes bolje opolnomočen v pogledu uporabe digitalnih tehnologij, bolj samozavesten in bolje pripravljen na prihodnost.

🔭 Pogled naprej
Novo leto prinaša nove cilje, nove skupine, nove projekte in še več priložnosti za razvoj digitalnih kompetenc prihodnosti. Mi smo pripravljeni. Z znanjem, izkušnjami in jasno vizijo. 💡

Hvala vsem udeležencem, staršem, partnerjem in ekipi, ki soustvarjate to zgodbo.
Se vidimo v novem letu – še bolj radovedni, še bolj ustvarjalni in še bolj pogumni. 🌱🚀

#šola #učenje #programiranje #otrok #otroci #mladina #ustvarjalnost #slovenija #slovenia #ditalnatransformacija #sola #zabava #digital #school #digitalschool #codinggiants #digisi  @topfans @followers Tehnopark Celje Ministrstvo za digitalno preobrazbo",,0,"12/31/2025 08:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02ugZfWFcQGZoJ3Y7HstpZCpb2RAt33mD15QVCfKLCjDoEjTSMHSdAXrNgcBbDjxAbl,0,0,Fotografije,,,,,"Življenjska doba",29,0,0,,,,,,,,,,,,,,,,,,,,
845050534971507,100083997030575,"Coding Giants Slovenija","🎉💻 Pripravljeni na novoletne koderske izzive?

December je čas razmisleka, refleksije in novih začetkov. Leto 2026 je pred vrati, polno priložnosti za rast, učenje in ustvarjanje. Zakaj ne bi letos svojo kodersko pot naredili še bolj zanimivo in zabavno? 🚀

Naj bo prihodnje leto priložnost, da:

raziskuješ nove tehnologije,
gradiš projekte, ki te navdušujejo,
deliš znanje in pomagaš drugim rasti skupaj s tabo.

Vsak korak, ki ga narediš danes, te približa tvojim koderskim ciljem in sanjam. 🌟

👉 Delite z nami v komentarjih: kakšna bo vaša koderska zaobljuba za 2026?

#CodingGiants  #novoletnazaobljuba  #programiranje  #učenjekode  #STEM #December2025",,0,"12/28/2025 01:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02pMwFhWjJhNAKK7Gc8Q6xSk2uJ6DJhUay6b4fUSAQqX3Fs2j6dDRxL34k1Rj2bksal,0,0,Fotografije,,,,,"Življenjska doba",3,0,0,,,,,,,,,,,,,,,,,,,,
843760601767167,100083997030575,"Coding Giants Slovenija","🎄💻 Jutri, v soboto, 27. 12., od 10.00 dalje ... še zadnjič letos Maraton delavnic programiranja in prvih korakov v svet tehnologij umetne intelience ....  za otroke in mladino od 7 do 18 let! 🚀

Zelo se veselimo druženja v Mestna občina Celje, kjer so skupaj z retrocomp.si poskrbeli za enkratno praznično vzdušje ✨ –  pridružite se in na zabaven način boste spoznali kako se lahko učenje, nostalgija, igra in tehnologija združijo v nepozabno izkušnjo! 🕹️🤖

Se vidimo! 😄🎉

#šola #učenje #programiranje #otrok #otroci #mladina #ustvarjalnost #maribor #slovenija #slovenia #ditalnatransformacija #sola #zabava #digital #school #digitalschool #codinggiants #digisi  Tehnopark Celje Mestna občina Celje Cjele, Cjele! @followers @topfans",,0,"12/26/2025 03:18",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid033gVK6RN7pgnhQeTMqLhDNqweRScKEqjFUyio8m6MSqWpY7fVsa1Wxh4mtCgszkqLl,0,1,Besedilo,,,,,"Življenjska doba",5,0,0,,,,,,,,,,,,,,,,,,,,
843043721838855,100083997030575,"Coding Giants Slovenija","🎄 V preteklih dneh smo izvedli še zadnja letošnja srečanja v okviru projektnih tečajev DIGI Land – MLADI 2025–2026, ki jih izvajamo ob podpori Ministrstva za digitalno preobrazbo Republike Slovenije.

📅 Počitnice
Od 23. decembra 2025 smo tudi pri Coding Giants na prazničnem odmoru.

▶️ Nadaljevanje tečajev
Z izvedbo tečajev v vseh skupinah – tako v učilnicah kot prek spleta – nadaljujemo v soboto, 3. januarja 2026.

🎁 Vsem udeležencem in njihovim staršem želimo miren božič, prijetne praznike ter veliko energije in navdiha v prihajajočem letu. Hvala, ker ste del Coding Giants skupnosti.

💻 Online izvedbe tečajev in delavnic so pomembna oblika izvedbe izobraževanj, kot jih organiziramo v Zavodu DT.LAB Šoli programiranja https://www.codinggiants.si.

Online izvedba naših tečajev  ni izjema, temveč zavestna izbira, saj omogoča:
✔ enak dostop do kakovostnih vsebin ne glede na lokacijo,
✔ kontinuiteto izvajanja tudi v času praznikov ali odsotnosti,
✔ razvoj digitalne samostojnosti in odgovorne rabe tehnologije,
✔ fleksibilno kombiniranje online in izvedbe v živo, kar je ena ključnih prednosti projektnih tečajev DIGI Land.

#šola #učenje #programiranje #otrok #otroci #mladina #ustvarjalnost #maribor #slovenija #slovenia #ditalnatransformacija #sola #zabava #digital #school #digitalschool #codinggiants #digisi  Ministrstvo za digitalno preobrazbo @followers @topfans",,0,"12/25/2025 03:15",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02YJV1CCEcUUtNEJpwH5z3xU7pcJhZ5ZDYw8NqhFdVCTP7MBfs8Z499YQT4wYAZDBvl,0,0,Fotografije,,,,,"Življenjska doba",6,0,0,,,,,,,,,,,,,,,,,,,,
842887475187813,100083997030575,"Coding Giants Slovenija","🎄✨ Vesel božič vam želi celotna ekipa Coding Giants!

Naj bo božični dan prežet z mirom, toplino in prijetnim družinskim vzdušjem ob praznični mizi.
Želimo vam tudi veliko nove energije, navdiha in veselja v prihajajočem letu. 💫

Hvala, ker ste del Coding Giants skupnosti. 💙

#CodingGiants  #veselbožič  #božičnidan  #prazniki",,0,"12/24/2025 22:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02TVETvjjnntJXyHicRoZRogdjffrhooTNQHZzbH1e5b8mYMaDZBJKMMRH7dWGY1s9l,0,0,Fotografije,,,,,"Življenjska doba",4,0,0,,,,,,,,,,,,,,,,,,,,
841577145318846,100083997030575,"Coding Giants Slovenija","🎄💻 Najdi 5 programersko-božičnih besed!

Preizkusi se z 9x9 praznično-programersko uganko! 🧩
Skrite besede so povezane s programiranjem in božičem – jih najdeš?

📌 Besede so lahko razporejene horizontalno, vertikalno ali diagonalno!
🖊️ zapiši rešitev ali kopiraj posnetek zaslona  označenih nesed v komentar k tej objavi!

#šola #učenje #programiranje #otrok #otroci #mladina #ustvarjalnost #maribor #slovenija #slovenia #ditalnatransformacija #sola #zabava #digital #school #digitalschool #codinggiants #digisi",,0,"12/23/2025 02:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02jZn5hKRL94RGyUrEGuGNU4PtSxncMBuTXAbWp4yjfsZ87ZFTgGQPtDPLyaDQ2ucwl,0,0,Fotografije,,,,,"Življenjska doba",3,0,0,,,,,,,,,,,,,,,,,,,,
840797032063524,100083997030575,"Coding Giants Slovenija","3 načini, kako omejiti otrokov čas pred zasloni

Zasloni so del našega vsakdana, vendar je ravnotežje ključno — še posebej pri otrocih. 💡
S temi tremi preprostimi koraki lahko otroku pomagate razviti bolj zdrave digitalne navade:

✔️ Dnevi brez zaslonov
✔️ Uporaba aplikacij za nadzor uporabe telefona
✔️ Spodbujanje interesov, ki bodo otroke spodbujeli k aktivnostim brez zaslona 

Majhne spremembe lahko pomenijo več pozornosti, osredotočenosti, boljši spanec in več kakovostnega družinskega časa. ❤️

👉 Kako vi doma omejujete čas pred zasloni? Delite vaše izkušnje v komentarjih!",,0,"12/22/2025 01:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0KT8DayRqwjRU6zm2gqiBWtgFLZ6mQ9Fv2V5pMBjarFvJSTtkg5bMTaA7k4sJ85YCl,0,0,Fotografije,,,,,"Življenjska doba",3,0,0,,,,,,,,,,,,,,,,,,,,
840158625460698,100083997030575,"Coding Giants Slovenija","🚀✨ Maraton delavnic Coding Giants ponovno v Tehnoparku Celje!

Med jesenskimi počitnicami so bila mesta na naših delavnicah v Celju zapolnjena hitreje, kot se uspe izvest ukaz print(""Pozdravljen, svet!"") 😊
Otroci in mladi od 7 do 18 let, so ustvarjali, programirali, se družili, razmišljali in navdušeno odkrivali, kako deluje svet tehnologije.

Z velikim veseljem se zato v Celje vračamo – tokrat z novim maratonom delavnic programiranja in umetne inteligence za otroke in mlade od 7 do 18 let.

🎮 Najmlajši bodo ustvarjali igre v Scratchu in spoznavali osnovne AI,
🧱 MInecraft navdušenci bodo s pomočjo AI ageta reševali izzive v Minecraft Education,
🤖 tisti z že nekaj programeskimi izkušnjami, pa se bodo preizkusili z izgradnjo svojega prvega AI chatbota v Pythonu.

Vse to na način, ki je razumljiv, zabaven in spodbuja radovednost, sodelovanje in samozavest.
To niso klasične delavnice – to je doživetje, kjer se učenje zgodi skoraj mimogrede.

📅 Sobota, 27. december
👨‍💻 Tehnopark Celje

Če želite otroku podariti izkušnjo, ki združuje znanje, igro in navdih za prihodnost, je to priložnost, ki je ne gre zamuditi.

Se vidimo v Tehnopark Celje  🌟
Mestna občina Celje Cjele, Cjele! 
#codinggiants 
#delavniceprogramiranja #programiranjezaotroke
#tehnoparkcelje
#celje
#maratondelavnic",,0,"12/21/2025 03:58",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02T4fJENZbkXUxwBa9se8sUBCxaQQvfr7A6qEcsCjjEP2EY1dGN3Dm4DuMabuMaYU3l,0,1,Fotografije,,,,,"Življenjska doba",3,0,0,,,,,,,,,,,,,,,,,,,,
830569666419594,100083997030575,"Coding Giants Slovenija","🌟 TOP 10 najbolj perspektivnih poklicev prihodnosti! 🌟
Svet dela se hitro spreminja — tehnologija, digitalizacija in zelene rešitve pa ustvarjajo nova, izjemno iskana področja.
Če razmišljaš o svoji karierni poti ali poti tvojega otroka, je to seznam, ki ga moraš poznati. 👇

🔸 Umetna inteligenca in strojno učenje
🔸 Podatkovna znanost
🔸 Kibernetska varnost
🔸 Robotika in avtomatizacija
🔸 Zelene tehnologije
🔸 Digitalni marketing
… in še mnogo več!

💡 To so poklici, ki bodo imeli največ priložnosti, najvišje povpraševanje in najboljšo “odpornost” na spremembe v prihodnosti.

📣 Deli z nekom, ki izbira šolo, poklic ali išče novo karierno pot!",,0,"12/08/2025 01:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0TSiqbJH8sf56LnFPdLn7t8szgCihfVJDB6VjEVyc9uEyGU6aSZGbs9dCBkiW7EXal,0,0,Fotografije,,,,,"Življenjska doba",4,0,0,,,,,,,,,,,,,,,,,,,,
798154472994447,100083997030575,"Coding Giants Slovenija","V času jesenskih šolskih počitnic imamo od 28. 10. do 02. 11. 2025 počitnice tudi v Šoli programiranja Coding Giants. Z vsemi tečaji, tako v učilnicah kot prek spleta, skladno z že usklajenimi urniki, nadaljujemo v ponedeljek, 3. novembra 2025.

Želimo vam prijetne počitnice in se veselimo ponovnih programerskih druženj v novembru.

@followers @najbolj priljubljeni oboževalci",,0,"10/27/2025 08:02",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0wdpGweArRJt6QFuWepX7C8Hj7zJnpv5Nctv5MQPVEevEvqdzZaonCXd71NWMheF4l,0,0,Fotografije,,,,,"Življenjska doba",5,0,0,,,,,,,,,,,,,,,,,,,,
